frequency,monetary,avg_order_value,total_interactions,interaction_types_count,engagement_segment,engaged_not_purchased,purchase_frequency_rate,interaction_purchase_ratio,customer_segment,location,acquisition_channel,age,gender,is_churned,will_purchase
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,35,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,referral,35,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,ads,44,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,35,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,28,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,ads,28,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Chennai,ads,56,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,25,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,referral,44,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,44,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,referral,52,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Chennai,ads,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Hyderabad,ads,18,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,22,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,36,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,ads,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,referral,24,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,referral,42,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,ads,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,organic,30,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,referral,45,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,34,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,37,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,organic,55,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,35,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,42,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,ads,27,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,referral,30,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,organic,39,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,ads,25,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,ads,41,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,referral,28,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,referral,34,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,organic,38,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,43,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,referral,18,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,referral,32,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Hyderabad,ads,26,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,organic,26,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,28,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,ads,34,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,referral,56,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,referral,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,organic,22,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,referral,37,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,ads,34,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,organic,29,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,referral,27,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,23,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,51,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,organic,29,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,referral,26,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,39,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,ads,38,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,organic,30,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,27,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,33,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,39,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,organic,18,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,26,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,ads,46,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,39,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,ads,21,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,organic,50,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,ads,45,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,41,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,organic,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,33,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,referral,28,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,43,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,organic,43,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,22,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,referral,45,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,referral,29,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,27,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,ads,51,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,referral,47,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,referral,28,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,26,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,31,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,38,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,32,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Hyderabad,ads,26,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,33,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,organic,34,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,42,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,ads,39,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,37,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,organic,38,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,referral,39,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,36,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,ads,43,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,35,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,32,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,referral,24,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,63,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,referral,32,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,organic,29,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,38,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,39,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,organic,42,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,30,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,referral,21,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,ads,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,organic,38,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,39,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,ads,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,ads,23,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,organic,34,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,referral,26,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,ads,18,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,18,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,ads,26,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,referral,20,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,referral,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,referral,38,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,referral,30,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,referral,32,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,ads,20,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,referral,48,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,referral,46,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,ads,52,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,ads,28,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,29,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,20,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,ads,39,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,organic,37,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,organic,25,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,organic,45,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,ads,30,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,ads,33,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,organic,26,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,referral,29,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,26,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,organic,42,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,34,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,organic,34,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,ads,27,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,20,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,organic,34,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,organic,42,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,ads,29,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Mumbai,organic,20,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,organic,37,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,organic,28,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,ads,38,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,organic,40,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,organic,44,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,ads,27,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,21,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,referral,44,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,organic,18,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,organic,22,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,ads,33,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,referral,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,46,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,46,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,32,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,38,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,22,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,organic,36,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,organic,37,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,referral,28,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,ads,28,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,ads,39,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,31,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,65,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,ads,24,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,referral,48,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,46,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,27,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,ads,50,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,ads,43,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,ads,49,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,referral,48,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,ads,21,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,referral,36,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,organic,27,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,organic,39,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,ads,64,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,38,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,organic,38,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,referral,37,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,organic,22,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,ads,37,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,referral,32,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,organic,38,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,43,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,ads,51,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,referral,43,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,referral,40,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,47,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,organic,51,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,ads,40,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,ads,33,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,organic,24,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,34,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,organic,44,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,organic,29,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,22,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,26,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,ads,28,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,organic,41,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,referral,38,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,referral,25,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,referral,24,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,ads,18,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Jaipur,organic,40,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,organic,41,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,41,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,organic,23,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Hyderabad,organic,45,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Delhi,referral,41,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,ads,35,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,ads,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,ads,27,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,46,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Pune,ads,25,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,ads,24,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,organic,43,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Hyderabad,ads,23,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,ads,19,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,ads,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Ahmedabad,ads,46,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,43,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,referral,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,ads,29,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,18,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,49,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,ads,42,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,51,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,26,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Mumbai,ads,32,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,organic,47,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,ads,24,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,organic,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,organic,26,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,42,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,organic,26,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,referral,34,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,ads,41,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,organic,34,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,46,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,18,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,ads,23,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,40,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Chennai,ads,32,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,ads,34,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,referral,35,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,organic,39,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,referral,33,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,referral,29,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,organic,45,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,ads,30,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Ahmedabad,ads,23,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,organic,24,other,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,ads,18,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,42,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Chennai,ads,27,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,referral,40,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,21,other,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,ads,26,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,referral,41,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,organic,18,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bangalore,ads,29,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,ads,34,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,organic,25,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Jaipur,ads,42,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,ads,50,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Kolkata,referral,19,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,referral,48,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,ads,33,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,organic,35,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bangalore,organic,41,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,organic,43,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Bhubaneswar,referral,26,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Delhi,referral,44,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Hyderabad,referral,30,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,organic,29,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,referral,18,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,referral,43,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,organic,46,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Chennai,referral,40,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Kolkata,ads,35,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Ahmedabad,ads,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Pune,organic,46,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,ads,45,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,ads,43,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,23,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Hyderabad,referral,40,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Delhi,ads,30,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Jaipur,organic,36,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Mumbai,ads,31,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,ads,29,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Pune,organic,35,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,high,Kolkata,organic,51,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bangalore,organic,35,female,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Bhubaneswar,organic,27,female,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,low,Bhubaneswar,organic,39,male,1,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Hyderabad,referral,38,male,0,0
0,0.0,0.0,0,0,No Interaction,0,0,0,medium,Mumbai,organic,47,female,1,0
