customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender
C07108,2025-01-12,medium,Pune,ads,46,male
C07109,2025-08-03,medium,Delhi,organic,27,male
C07110,2025-06-18,medium,Pune,organic,24,male
C07111,2025-11-23,low,Hyderabad,referral,20,male
C07112,2024-10-19,low,Chennai,referral,31,female
C07113,2024-01-09,medium,Delhi,ads,44,female
C07114,2024-09-27,medium,Bhubaneswar,ads,37,female
C07115,2025-01-21,medium,Jaipur,ads,22,female
C07116,2024-04-02,high,Delhi,ads,56,male
C07117,2025-06-12,low,Delhi,ads,41,female
C07118,2024-06-02,medium,Bangalore,ads,42,female
C07119,2025-02-08,high,Bhubaneswar,organic,47,male
C07120,2024-05-28,low,Bhubaneswar,referral,18,female
C07121,2024-09-23,high,Pune,ads,25,male
C07122,2025-02-25,medium,Chennai,ads,43,male
C07123,2025-09-09,high,Bhubaneswar,referral,26,female
C07124,2025-04-16,high,Mumbai,organic,32,male
C07125,2025-06-30,high,Bhubaneswar,organic,34,female
C07126,2025-09-22,high,Mumbai,referral,22,male
C07127,2025-06-09,medium,Jaipur,referral,31,female
C07128,2025-05-17,low,Chennai,ads,44,female
C07129,2024-01-14,medium,Kolkata,organic,42,other
C07130,2025-10-13,low,Delhi,ads,46,female
C07131,2024-12-29,medium,Chennai,organic,45,other
C07132,2024-04-28,medium,Pune,ads,39,female
C07133,2024-08-25,high,Delhi,organic,38,other
C07134,2025-06-29,medium,Mumbai,referral,37,female
C07135,2024-06-17,medium,Ahmedabad,ads,28,female
C07136,2025-06-05,medium,Chennai,referral,24,male
C07137,2025-09-25,low,Pune,organic,28,female
C07138,2025-10-18,medium,Mumbai,organic,31,female
C07139,2025-05-30,medium,Pune,referral,28,female
C07140,2025-01-31,low,Pune,organic,39,male
C07141,2024-04-15,medium,Pune,ads,37,female
C07142,2024-03-25,medium,Chennai,organic,38,female
C07143,2024-08-01,low,Ahmedabad,ads,38,female
C07144,2024-04-30,medium,Mumbai,organic,46,female
C07145,2024-05-11,high,Kolkata,ads,34,male
C07146,2024-07-15,medium,Mumbai,ads,45,female
C07147,2024-01-19,medium,Bhubaneswar,ads,40,female
C07148,2025-10-03,medium,Delhi,organic,46,male
C07149,2024-01-12,high,Ahmedabad,ads,51,female
C07150,2024-03-21,low,Chennai,ads,40,male
C07151,2024-11-25,low,Bangalore,organic,36,male
C07152,2025-01-26,medium,Kolkata,ads,35,female
C07153,2025-09-28,medium,Delhi,referral,30,female
C07154,2024-11-02,low,Bangalore,organic,29,male
C07155,2024-09-23,high,Bhubaneswar,ads,44,male
C07156,2025-03-22,medium,Mumbai,ads,25,male
C07157,2025-03-16,medium,Mumbai,organic,51,female
C07158,2025-10-13,low,Ahmedabad,organic,33,female
C07159,2024-01-02,high,Chennai,ads,63,male
C07160,2025-06-03,low,Chennai,ads,28,male
C07161,2025-10-12,medium,Delhi,organic,37,male
C07162,2025-09-27,medium,Hyderabad,referral,31,female
C07163,2024-11-04,medium,Bhubaneswar,ads,27,male
C07164,2025-06-05,high,Hyderabad,organic,45,female
C07165,2025-04-13,low,Pune,ads,23,female
C07166,2024-07-30,low,Kolkata,referral,28,male
C07167,2024-04-21,medium,Mumbai,organic,40,male
C07168,2024-01-08,low,Delhi,ads,42,male
C07169,2025-04-21,low,Hyderabad,ads,21,female
C07170,2025-04-04,medium,Ahmedabad,organic,40,female
C07171,2024-09-09,medium,Jaipur,organic,36,female
C07172,2025-06-09,medium,Chennai,organic,25,male
C07173,2025-03-13,medium,Mumbai,organic,27,male
C07174,2025-10-22,high,Delhi,organic,18,male
C07175,2024-08-23,medium,Bangalore,referral,52,male
C07176,2024-11-01,high,Kolkata,referral,45,female
C07177,2025-04-22,low,Pune,organic,22,female
C07178,2025-11-09,low,Ahmedabad,ads,42,female
C07179,2024-01-20,medium,Bhubaneswar,organic,29,female
C07180,2024-08-03,medium,Ahmedabad,organic,44,female
C07181,2024-05-14,medium,Pune,organic,30,female
C07182,2024-05-08,medium,Jaipur,organic,31,female
C07183,2025-02-13,medium,Bhubaneswar,referral,32,female
C07184,2025-02-25,medium,Bhubaneswar,organic,28,male
C07185,2024-10-20,medium,Delhi,ads,48,male
C07186,2024-09-02,high,Ahmedabad,organic,43,male
C07187,2025-12-01,high,Mumbai,organic,36,female
C07188,2025-07-09,high,Pune,referral,45,female
C07189,2024-03-26,low,Jaipur,organic,18,male
C07190,2025-07-09,low,Jaipur,referral,22,female
C07191,2025-01-09,medium,Chennai,organic,39,male
C07192,2025-03-21,medium,Kolkata,ads,42,female
C07193,2025-01-12,high,Delhi,referral,37,male
C07194,2025-01-24,medium,Delhi,organic,18,female
C07195,2025-10-18,high,Bangalore,ads,24,female
C07196,2024-02-20,medium,Delhi,ads,39,other
C07197,2024-08-29,low,Bhubaneswar,organic,59,female
C07198,2024-10-20,high,Bangalore,ads,47,female
C07199,2025-07-16,low,Jaipur,organic,50,male
C07200,2024-09-22,high,Mumbai,organic,38,male
C07201,2024-04-29,medium,Hyderabad,organic,38,male
C07202,2025-12-12,high,Kolkata,referral,24,female
C07203,2024-09-04,medium,Kolkata,organic,44,male
C07204,2024-03-10,high,Mumbai,organic,34,male
C07205,2024-02-26,medium,Mumbai,ads,41,female
C07206,2025-01-16,medium,Hyderabad,organic,35,female
C07207,2024-02-08,medium,Chennai,ads,37,female
C07208,2025-03-18,medium,Ahmedabad,organic,34,male
C07209,2024-01-18,low,Kolkata,ads,37,female
C07210,2024-12-17,medium,Chennai,ads,45,female
C07211,2024-10-24,high,Delhi,organic,22,male
C07212,2024-10-09,medium,Mumbai,organic,20,female
C07213,2025-08-08,low,Bangalore,ads,39,male
C07214,2024-04-19,medium,Chennai,ads,49,female
C07215,2024-06-28,medium,Chennai,organic,51,male
C07216,2025-06-27,high,Kolkata,organic,22,female
C07217,2024-01-25,medium,Jaipur,organic,30,other
C07218,2024-02-26,medium,Bangalore,ads,20,male
C07219,2024-06-28,low,Ahmedabad,referral,29,male
C07220,2024-08-19,low,Delhi,organic,46,male
C07221,2024-12-08,high,Hyderabad,organic,34,female
C07222,2025-04-21,medium,Pune,organic,31,male
C07223,2025-07-29,medium,Jaipur,organic,40,female
C07224,2025-03-30,medium,Kolkata,ads,27,male
C07225,2024-08-19,low,Jaipur,referral,50,female
C07226,2024-10-15,medium,Bangalore,organic,35,male
C07227,2024-07-31,medium,Bhubaneswar,ads,30,female
C07228,2024-09-14,medium,Ahmedabad,organic,40,male
C07229,2025-06-13,low,Delhi,referral,44,female
C07230,2025-11-17,medium,Jaipur,ads,50,female
C07231,2024-08-16,medium,Ahmedabad,organic,32,female
C07232,2024-08-13,medium,Pune,referral,45,male
C07233,2025-08-18,medium,Delhi,organic,36,male
C07234,2025-03-10,low,Pune,ads,28,female
C07235,2025-02-05,medium,Chennai,referral,27,female
C07236,2025-09-13,medium,Jaipur,organic,24,male
C07237,2024-03-28,medium,Pune,ads,27,male
C07238,2025-08-06,low,Ahmedabad,referral,46,male
C07239,2025-06-25,medium,Bhubaneswar,referral,42,female
C07240,2025-11-14,high,Hyderabad,ads,22,female
C07241,2024-11-04,medium,Mumbai,organic,18,female
C07242,2024-12-08,medium,Bhubaneswar,ads,23,male
C07243,2025-03-11,low,Kolkata,ads,27,male
C07244,2024-06-25,low,Bhubaneswar,ads,31,female
C07245,2024-05-18,medium,Pune,referral,46,male
C07246,2024-07-12,high,Kolkata,organic,29,male
C07247,2024-07-04,low,Bhubaneswar,organic,51,female
C07248,2024-08-05,medium,Mumbai,ads,18,male
C07249,2024-06-12,medium,Ahmedabad,referral,31,female
C07250,2024-06-09,medium,Hyderabad,ads,42,male
C07251,2025-06-08,medium,Pune,referral,43,male
C07252,2025-08-23,medium,Jaipur,referral,31,male
C07253,2024-02-11,low,Delhi,referral,45,female
C07254,2024-07-28,low,Bangalore,referral,43,female
C07255,2024-10-01,medium,Jaipur,referral,28,female
C07256,2024-10-05,medium,Chennai,referral,38,male
C07257,2024-09-07,high,Pune,ads,42,male
C07258,2024-11-05,high,Delhi,organic,28,male
C07259,2025-12-20,medium,Ahmedabad,organic,51,other
C07260,2024-05-19,medium,Chennai,organic,26,male
C07261,2025-06-29,low,Bangalore,organic,36,female
C07262,2025-06-13,low,Pune,organic,22,female
C07263,2024-02-26,medium,Jaipur,referral,36,male
C07264,2024-04-21,medium,Bhubaneswar,ads,24,female
C07265,2024-01-05,high,Jaipur,organic,32,male
C07266,2025-02-13,low,Jaipur,ads,19,male
C07267,2025-02-17,medium,Bangalore,ads,42,male
C07268,2024-06-30,high,Pune,organic,38,female
C07269,2024-01-13,medium,Pune,referral,45,male
C07270,2024-12-04,low,Kolkata,organic,31,male
C07271,2024-09-15,low,Jaipur,ads,46,male
C07272,2024-03-30,high,Ahmedabad,organic,35,male
C07273,2025-09-07,low,Delhi,ads,36,female
C07274,2025-11-28,medium,Delhi,referral,56,male
C07275,2024-09-06,high,Chennai,organic,30,female
C07276,2024-09-11,low,Bangalore,referral,47,female
C07277,2025-08-10,low,Jaipur,organic,39,female
C07278,2024-04-17,medium,Ahmedabad,ads,29,male
C07279,2025-10-29,medium,Chennai,referral,21,male
C07280,2025-08-16,low,Pune,referral,24,female
C07281,2025-08-11,low,Delhi,organic,46,male
C07282,2025-04-29,low,Mumbai,organic,52,female
C07283,2024-09-14,medium,Kolkata,ads,35,male
C07284,2025-09-30,low,Ahmedabad,organic,36,other
C07285,2024-10-08,low,Chennai,ads,42,male
C07286,2024-03-28,high,Chennai,ads,35,male
C07287,2024-07-22,low,Ahmedabad,ads,45,female
C07288,2024-01-16,medium,Bhubaneswar,organic,37,male
C07289,2024-05-30,medium,Mumbai,ads,36,male
C07290,2024-09-10,medium,Pune,referral,28,male
C07291,2024-07-06,high,Delhi,ads,25,male
C07292,2024-11-24,medium,Jaipur,ads,18,male
C07293,2025-06-27,low,Ahmedabad,organic,47,male
C07294,2025-01-31,medium,Bangalore,organic,33,female
C07295,2025-05-31,medium,Mumbai,organic,30,male
C07296,2025-04-03,low,Kolkata,ads,18,male
C07297,2024-11-25,medium,Kolkata,organic,28,female
C07298,2024-06-17,medium,Bangalore,ads,27,male
C07299,2025-11-23,medium,Mumbai,ads,27,male
C07300,2024-12-31,medium,Chennai,ads,38,female
C07301,2024-06-26,medium,Kolkata,organic,36,female
C07302,2025-10-16,low,Chennai,ads,21,male
C07303,2024-12-27,medium,Bhubaneswar,ads,22,other
C07304,2025-09-30,low,Mumbai,organic,22,female
C07305,2024-02-09,medium,Ahmedabad,organic,53,male
C07306,2025-02-19,medium,Jaipur,ads,49,other
C07307,2024-12-20,medium,Delhi,organic,26,male
C07308,2024-09-11,low,Bhubaneswar,organic,18,other
C07309,2024-05-22,medium,Chennai,organic,36,male
C07310,2025-12-10,high,Mumbai,organic,35,male
C07311,2025-07-30,high,Bhubaneswar,referral,38,female
C07312,2024-01-11,medium,Chennai,ads,42,male
C07313,2025-09-11,medium,Jaipur,ads,39,male
C07314,2024-01-26,medium,Jaipur,referral,23,female
C07315,2025-02-24,high,Bangalore,ads,37,male
C07316,2025-10-24,low,Pune,ads,43,female
C07317,2024-08-08,medium,Kolkata,organic,27,male
C07318,2025-05-10,medium,Jaipur,ads,37,female
C07319,2024-08-24,medium,Hyderabad,organic,29,male
C07320,2024-08-24,medium,Jaipur,ads,54,female
C07321,2024-08-06,low,Bhubaneswar,organic,21,male
C07322,2025-05-01,high,Delhi,organic,46,female
C07323,2025-04-05,medium,Mumbai,organic,18,male
C07324,2025-10-24,low,Bhubaneswar,organic,52,male
C07325,2025-09-26,medium,Pune,referral,23,male
C07326,2024-05-23,medium,Jaipur,organic,36,male
C07327,2024-07-07,medium,Ahmedabad,referral,18,male
C07328,2024-09-11,low,Mumbai,ads,21,female
C07329,2024-03-08,low,Bhubaneswar,ads,43,male
C07330,2025-09-07,low,Hyderabad,organic,45,male
C07331,2024-12-01,medium,Delhi,referral,37,female
C07332,2025-11-01,low,Kolkata,organic,42,female
C07333,2025-02-12,high,Mumbai,ads,45,female
C07334,2024-10-26,high,Pune,ads,28,female
C07335,2025-08-24,low,Ahmedabad,ads,21,male
C07336,2024-12-22,high,Hyderabad,organic,34,female
C07337,2024-09-12,high,Kolkata,ads,29,male
C07338,2024-12-18,medium,Chennai,referral,38,female
C07339,2025-06-04,medium,Delhi,referral,40,female
C07340,2025-06-07,low,Kolkata,referral,28,female
C07341,2025-11-24,medium,Jaipur,organic,42,female
C07342,2024-10-10,medium,Bangalore,organic,41,female
C07343,2024-11-07,medium,Ahmedabad,organic,42,female
C07344,2024-04-08,low,Hyderabad,referral,30,male
C07345,2024-07-15,low,Kolkata,organic,42,male
C07346,2025-04-26,medium,Bangalore,ads,40,female
C07347,2024-08-13,low,Kolkata,referral,41,male
C07348,2025-09-06,low,Bhubaneswar,ads,51,female
C07349,2025-09-09,high,Chennai,ads,38,female
C07350,2024-12-30,high,Delhi,organic,28,male
C07351,2025-01-02,high,Chennai,ads,23,female
C07352,2025-07-23,low,Bhubaneswar,referral,46,female
C07353,2025-08-12,high,Kolkata,ads,38,female
C07354,2024-03-15,medium,Mumbai,organic,51,male
C07355,2024-02-11,high,Bangalore,organic,18,female
C07356,2025-02-25,low,Ahmedabad,organic,44,other
C07357,2024-06-29,medium,Pune,ads,32,female
C07358,2025-06-28,low,Bangalore,organic,31,female
C07359,2024-03-11,low,Chennai,ads,27,female
C07360,2025-07-21,high,Bangalore,ads,43,male
C07361,2024-04-14,medium,Jaipur,ads,41,female
C07362,2024-07-18,high,Kolkata,organic,23,female
C07363,2024-04-10,low,Bhubaneswar,ads,36,female
C07364,2024-11-02,medium,Bangalore,ads,42,female
C07365,2025-08-08,high,Bangalore,organic,36,female
C07366,2025-11-13,high,Bhubaneswar,referral,46,female
C07367,2025-01-11,medium,Jaipur,organic,32,male
C07368,2025-10-16,low,Jaipur,ads,18,male
C07369,2025-11-08,medium,Pune,organic,36,female
C07370,2025-02-02,low,Pune,ads,36,male
C07371,2024-08-08,medium,Jaipur,ads,38,male
C07372,2025-08-17,high,Mumbai,organic,46,female
C07373,2024-06-30,low,Pune,ads,18,female
C07374,2024-11-02,high,Jaipur,ads,32,female
C07375,2025-06-05,low,Jaipur,ads,25,female
C07376,2025-01-30,medium,Bangalore,organic,22,male
C07377,2024-01-04,high,Pune,organic,34,male
C07378,2024-10-07,medium,Kolkata,ads,42,female
C07379,2024-08-02,low,Bhubaneswar,organic,38,female
C07380,2025-09-01,low,Bhubaneswar,ads,28,female
C07381,2025-02-23,high,Hyderabad,organic,33,male
C07382,2024-04-10,high,Bangalore,organic,44,female
C07383,2025-06-04,medium,Hyderabad,referral,41,female
C07384,2025-07-26,medium,Hyderabad,ads,29,male
C07385,2024-11-04,low,Bangalore,ads,28,male
C07386,2025-10-19,high,Kolkata,referral,18,female
C07387,2025-05-24,low,Mumbai,ads,30,male
C07388,2024-03-03,medium,Delhi,ads,18,male
C07389,2025-09-24,low,Mumbai,referral,55,male
C07390,2024-08-13,medium,Pune,ads,26,male
C07391,2024-04-14,medium,Jaipur,ads,46,male
C07392,2025-02-28,low,Chennai,ads,53,male
C07393,2024-09-11,medium,Ahmedabad,referral,37,male
C07394,2025-03-04,low,Bangalore,organic,33,female
C07395,2025-03-09,low,Mumbai,organic,21,male
C07396,2024-07-25,medium,Kolkata,organic,29,female
C07397,2024-01-28,medium,Mumbai,organic,51,female
C07398,2025-11-12,high,Pune,organic,38,male
C07399,2024-12-01,high,Jaipur,referral,35,male
C07400,2025-08-10,medium,Hyderabad,ads,48,female
C07401,2025-09-19,high,Bhubaneswar,organic,41,male
C07402,2024-03-09,medium,Chennai,ads,33,male
C07403,2025-05-27,medium,Mumbai,ads,37,female
C07404,2024-06-15,medium,Kolkata,ads,27,male
C07405,2025-12-30,medium,Delhi,organic,29,female
C07406,2025-01-02,high,Mumbai,referral,32,female
C07407,2024-09-07,high,Kolkata,organic,40,male
C07408,2025-11-16,medium,Hyderabad,organic,22,male
C07409,2024-06-18,medium,Kolkata,organic,35,female
C07410,2024-03-30,medium,Kolkata,ads,31,other
C07411,2025-07-14,medium,Jaipur,ads,25,male
C07412,2025-03-21,low,Jaipur,organic,31,male
C07413,2024-10-20,medium,Mumbai,organic,18,male
C07414,2024-05-29,medium,Ahmedabad,ads,27,male
C07415,2024-05-11,low,Jaipur,ads,24,male
C07416,2025-03-08,low,Bhubaneswar,organic,32,male
C07417,2024-02-28,medium,Bhubaneswar,referral,18,female
C07418,2024-07-17,medium,Chennai,referral,36,other
C07419,2024-08-02,high,Bangalore,organic,44,female
C07420,2025-07-14,medium,Hyderabad,ads,33,female
C07421,2025-04-16,low,Ahmedabad,organic,39,male
C07422,2024-09-03,medium,Bhubaneswar,ads,29,male
C07423,2025-01-16,low,Pune,ads,19,female
C07424,2024-08-26,medium,Bhubaneswar,organic,35,female
C07425,2025-01-01,low,Kolkata,ads,41,female
C07426,2024-06-16,medium,Hyderabad,referral,21,male
C07427,2025-07-13,high,Chennai,organic,30,female
C07428,2024-02-20,medium,Mumbai,organic,32,male
C07429,2025-09-01,medium,Bhubaneswar,organic,63,male
C07430,2025-12-28,high,Bangalore,ads,37,male
C07431,2025-11-19,low,Chennai,ads,18,female
C07432,2025-01-14,medium,Bhubaneswar,ads,18,male
C07433,2025-04-18,low,Ahmedabad,ads,42,female
C07434,2024-03-20,medium,Ahmedabad,ads,59,female
C07435,2025-11-27,high,Chennai,ads,32,female
C07436,2025-01-01,low,Mumbai,ads,31,other
C07437,2025-04-05,medium,Pune,ads,39,male
C07438,2025-06-22,medium,Pune,referral,27,female
C07439,2025-03-27,medium,Bhubaneswar,organic,18,female
C07440,2025-04-08,medium,Bhubaneswar,organic,45,male
C07441,2025-04-22,low,Chennai,organic,28,female
C07442,2025-02-23,medium,Delhi,referral,45,male
C07443,2025-12-07,medium,Kolkata,ads,27,male
C07444,2024-08-01,low,Kolkata,organic,36,female
C07445,2025-01-03,high,Bangalore,referral,43,female
C07446,2024-04-23,medium,Bhubaneswar,referral,45,male
C07447,2025-05-17,low,Bangalore,referral,37,female
C07448,2025-09-27,medium,Chennai,organic,36,male
C07449,2025-08-10,low,Mumbai,referral,41,female
C07450,2024-11-06,medium,Hyderabad,organic,39,other
C07451,2025-04-13,low,Hyderabad,organic,22,female
C07452,2025-12-08,low,Bhubaneswar,organic,22,female
C07453,2024-02-13,medium,Bhubaneswar,ads,18,female
C07454,2025-02-18,high,Delhi,organic,42,female
C07455,2025-11-28,medium,Chennai,ads,31,male
C07456,2024-09-02,low,Mumbai,referral,43,male
C07457,2024-03-24,medium,Jaipur,organic,39,male
C07458,2024-07-25,high,Chennai,organic,24,female
C07459,2024-05-30,medium,Jaipur,organic,33,female
C07460,2025-10-29,low,Ahmedabad,referral,30,female
C07461,2025-06-11,medium,Kolkata,organic,28,female
C07462,2024-06-13,medium,Bhubaneswar,ads,44,female
C07463,2024-05-24,high,Delhi,organic,60,female
C07464,2024-02-06,medium,Bhubaneswar,referral,46,male
C07465,2024-11-28,high,Hyderabad,organic,34,male
C07466,2025-02-06,high,Bhubaneswar,ads,47,male
C07467,2025-02-17,low,Hyderabad,ads,52,female
C07468,2024-02-14,low,Bangalore,referral,21,male
C07469,2025-02-05,high,Bhubaneswar,organic,47,female
C07470,2024-07-24,high,Chennai,ads,42,male
C07471,2024-03-02,medium,Jaipur,organic,46,male
C07472,2025-02-23,medium,Chennai,referral,43,female
C07473,2025-04-12,medium,Pune,ads,32,male
C07474,2024-01-19,medium,Hyderabad,ads,55,female
C07475,2024-12-30,medium,Ahmedabad,ads,38,female
C07476,2024-10-26,low,Pune,organic,30,female
C07477,2024-01-07,low,Bangalore,organic,40,female
C07478,2025-03-03,medium,Chennai,ads,44,female
C07479,2024-04-26,medium,Ahmedabad,referral,35,male
C07480,2025-08-02,low,Jaipur,organic,38,female
C07481,2025-05-21,low,Mumbai,referral,35,male
C07482,2025-06-29,high,Delhi,organic,28,male
C07483,2025-12-06,medium,Bhubaneswar,referral,26,male
C07484,2024-11-20,medium,Bhubaneswar,organic,20,female
C07485,2024-02-24,high,Mumbai,organic,50,female
C07486,2024-02-11,medium,Bhubaneswar,ads,32,female
C07487,2024-10-23,medium,Chennai,ads,18,male
C07488,2024-08-18,medium,Mumbai,ads,38,male
C07489,2025-03-28,medium,Pune,ads,38,female
C07490,2025-01-28,medium,Pune,ads,18,female
C07491,2025-06-05,low,Bangalore,organic,26,male
C07492,2024-12-23,medium,Delhi,organic,26,male
C07493,2025-03-19,medium,Kolkata,organic,27,female
C07494,2024-05-07,high,Mumbai,ads,47,male
C07495,2025-11-21,high,Kolkata,ads,33,female
C07496,2025-02-08,medium,Bhubaneswar,ads,30,female
C07497,2025-01-26,high,Mumbai,ads,46,male
C07498,2024-07-11,high,Delhi,organic,39,male
C07499,2025-08-26,high,Bangalore,ads,18,female
C07500,2024-03-18,medium,Jaipur,organic,28,male
C07501,2024-03-25,low,Pune,ads,38,male
C07502,2024-01-30,medium,Hyderabad,organic,25,female
C07503,2025-12-25,medium,Hyderabad,ads,55,female
C07504,2024-02-18,high,Pune,ads,36,female
C07505,2024-05-24,medium,Bhubaneswar,ads,27,female
C07506,2024-03-09,medium,Bangalore,ads,23,other
C07507,2024-02-27,medium,Bangalore,organic,44,male
C07508,2025-11-27,low,Jaipur,organic,28,female
C07509,2025-07-27,low,Bhubaneswar,ads,38,female
C07510,2025-04-23,high,Pune,referral,23,male
C07511,2025-03-20,low,Jaipur,organic,35,male
C07512,2024-10-22,high,Chennai,organic,28,female
C07513,2025-11-08,low,Kolkata,ads,31,male
C07514,2024-06-19,medium,Hyderabad,ads,27,female
C07515,2025-07-28,medium,Ahmedabad,ads,45,female
C07516,2024-05-26,high,Hyderabad,referral,30,female
C07517,2025-04-28,high,Bhubaneswar,ads,33,female
C07518,2024-11-01,low,Delhi,organic,34,female
C07519,2025-11-03,low,Hyderabad,organic,51,female
C07520,2025-10-14,medium,Mumbai,ads,43,female
C07521,2025-08-31,low,Bangalore,ads,42,female
C07522,2025-03-21,low,Hyderabad,organic,19,female
C07523,2024-08-08,medium,Mumbai,referral,28,male
C07524,2025-07-08,high,Kolkata,organic,46,female
C07525,2025-01-12,high,Hyderabad,ads,23,male
C07526,2025-09-11,medium,Chennai,organic,35,female
C07527,2024-09-22,medium,Hyderabad,referral,24,male
C07528,2024-04-04,high,Hyderabad,ads,25,female
C07529,2024-09-18,high,Bhubaneswar,organic,51,other
C07530,2024-03-11,high,Ahmedabad,referral,42,female
